experiment_id,sample_id,batch,feature,raw_source_float64,raw_input_float32,raw_cast_absolute_error,raw_cast_relative_error
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01461,6,122,1.500697,1.500697,1.6716003470307328e-08,1.1138826472170818e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01461,6,123,2.80118,2.80118,1.141357421907685e-07,4.0745593710782065e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01461,6,124,5.828495,5.828495,2.563476542150056e-08,4.3981791905973254e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01461,6,125,-1.328059,-1.328059,4.1946411233340086e-08,3.158474979902255e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01461,6,126,-2.036209,-2.036209,1.0644531256431833e-07,5.227622143125698e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01461,6,127,-5.872427,-5.872427,1.3305664126050942e-08,2.265786211740213e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,0,50645.9746,50645.973,0.0019437500013737008,3.837916076697832e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,1,3.036796,3.036796,9.298706071803053e-08,3.0620120916265216e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,2,8.375167,8.375167,1.0699462826835315e-07,1.277522326042611e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,3,12.271855,12.271855,3.5430908162936703e-07,2.8871680901491014e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,4,25.204591,25.204592,7.510986321790369e-07,2.9800072224105398e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,5,-7.67663,-7.67663,2.0141601275724952e-08,2.6237556422186494e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,6,-12.071063,-12.071063,4.16870111763501e-08,3.453466457456986e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,7,-46.151384,-46.151382,1.5537109376850822e-06,3.366553292714e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,8,49123.2051,49123.207,0.0019312500007799827,3.9314413561748287e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,9,2.859038,2.859038,1.1454772952390613e-07,4.0065130132550224e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,10,8.736123,8.736123,8.502197346160756e-08,9.732231730437811e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,11,13.311922,13.311922,7.336425866810714e-08,5.511169511668349e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,12,25.135001,25.135,7.711181631009367e-07,3.067905838161442e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,13,-7.622933,-7.622933,8.908081028380366e-08,1.1685897053509936e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,14,-11.901584,-11.901584,3.2843017550021614e-07,2.7595501195489286e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,15,-48.155076,-48.155075,9.267578136018528e-07,1.924527776888677e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,16,6599.5195,6599.5195,3.124999966530595e-05,4.735193170549151e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,17,2.117899,2.117899,5.89599609135405e-08,2.7838891709916525e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,18,1.244872,1.244872,2.600860593560128e-08,2.0892594528273816e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,19,2.362001,2.362001,5.776977518578974e-08,2.445798083311131e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,20,6.535939,6.535939,2.1661376958803658e-07,3.3141950925190177e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,21,-1.067094,-1.067094,3.160858152995161e-08,2.9621178199813333e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,22,-2.017591,-2.017591,3.96728427887183e-10,1.966347133225629e-10
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,23,-8.824852,-8.824852,1.0253906168600224e-08,1.1619351994345314e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,24,6706.5454,6706.5454,1.0156250027648639e-05,1.5143787780290935e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,25,2.073547,2.073547,1.1355590823214357e-07,5.476408696409754e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,26,1.248147,1.248147,1.0803222760813469e-08,8.655408986933005e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,27,2.280754,2.280754,8.935546880195488e-08,3.917803884239812e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,28,6.531916,6.531916,1.4151000993223306e-07,2.166439524516743e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,29,-1.066233,-1.066233,3.890228272851459e-08,3.6485723785058797e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,30,-1.817427,-1.817427,3.914642343616492e-08,2.153947500293818e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,31,-8.041035,-8.041035,3.0151367269581897e-07,3.749687356115462e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,32,1353.8972,1353.8972,1.679687488831405e-05,1.2406314813498433e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,33,1.608848,1.608848,2.4269104059726487e-08,1.5084771252303814e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,34,0.305927,0.305927,8.39042663125511e-09,2.7426237734018605e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,35,0.780694,0.780694,7.873535157187916e-09,1.0085302509290345e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,36,3.355719,3.355719,8.950805652219174e-08,2.6673287162063253e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,37,-0.24071,-0.24071,5.164146416047899e-09,2.145380921460637e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,38,-0.61024,-0.61024,1.7395019535904055e-08,2.8505210303985408e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,39,-3.921867,-3.921867,1.062316896671689e-07,2.708701994921523e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,40,1331.9265,1331.9265,1.367187496725819e-05,1.0264736805865932e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,41,1.579581,1.579581,2.2262573340370295e-08,1.4093973870520281e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,42,0.320258,0.320258,8.447647081855081e-09,2.6377630166475406e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,43,0.798951,0.798951,2.977752688870794e-08,3.727077992105641e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,44,3.409946,3.409946,3.51867677217399e-08,1.0318863618878392e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,45,-0.237098,-0.237098,6.50691986403551e-09,2.744400992009848e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,46,-0.685518,-0.685518,2.6351928750223408e-08,3.844089980164403e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,47,-4.802596,-4.802596,9.222412078457864e-08,1.9202972888949777e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,48,8255.4663,8255.466,0.00047968750004656613,5.8105439791640375e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,49,2.166269,2.166269,6.394958518285421e-08,2.952061132890431e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,50,1.721273,1.721273,5.4595947318603066e-08,3.171835456583765e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,51,3.315797,3.315797,9.05303956244552e-08,2.7302755755088505e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,52,7.440033,7.440033,4.10156246744009e-08,5.5128283267561985e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,53,-1.413447,-1.413447,2.243804941848282e-08,1.58747016467422e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,54,-2.42594,-2.42594,3.677368143328863e-08,1.5158528831417358e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,55,-10.27608,-10.27608,1.3153076139360564e-07,1.2799701967443387e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,56,8761.1328,8761.133,1.2500000593718141e-05,1.426756205968952e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,57,2.152774,2.152774,9.553527835493014e-08,4.4377755563254735e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,58,1.792781,1.792781,4.631042438418831e-09,2.5831612664451657e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,59,3.732047,3.732047,8.09936522294663e-08,2.1702205848282808e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,60,8.368972,8.368972,1.7535400331780693e-07,2.095287250546506e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,61,-1.473232,-1.473232,3.0868530176419995e-08,2.0952932176615764e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,62,-2.747597,-2.747597,2.0858764493425497e-08,7.591638982509261e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,63,-11.82275,-11.82275,9.155273517080786e-08,7.743776631562697e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,64,32130.0722,32130.072,6.562500129803084e-05,2.042479110832214e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,65,2.561971,2.561971,5.082702658754101e-08,1.9839032755460937e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,66,4.898468,4.898468,1.7578124733574896e-08,3.58849434835032e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,67,6.949793,6.949793,1.3806152310280595e-07,1.986555903216196e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,68,15.526225,15.526225,9.002685530390409e-08,5.79837373887755e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,69,-4.518546,-4.518546,1.0443115261438152e-07,2.31116718994078e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,70,-6.850266,-6.850266,2.023315470722764e-08,2.953630517008776e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,71,-26.766968,-26.766968,2.2656249853980626e-07,8.464257085068667e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,72,22376.8379,22376.838,9.374998626299202e-06,4.1895993831636073e-10
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,73,2.363429,2.363429,6.951904296670364e-08,2.9414483348856104e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,74,3.180141,3.180141,2.7862548712676016e-08,8.761419293256499e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,75,4.413367,4.413367,2.0541381839933592e-07,4.6543561502892446e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,76,9.962797,9.962797,1.6491699206255817e-07,1.655328238270419e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,77,-3.129419,-3.129419,8.836364751019232e-08,2.823643862013758e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,78,-4.628828,-4.628828,4.8706054300851065e-08,1.0522329691414557e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,79,-19.610446,-19.610447,9.299316410249503e-07,4.742021884790128e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,80,8005.1303,8005.1304,7.109375019354047e-05,8.881023484844522e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,81,2.204359,2.204359,5.456542950810217e-08,2.4753422427155544e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,82,1.32649,1.32649,4.459381108823379e-08,3.3617902199212804e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,83,2.17829,2.17829,1.0971069341891848e-07,5.0365513048730185e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,84,4.441055,4.441055,1.78985596122061e-07,4.030249481757397e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,85,-1.243311,-1.243311,4.755401605827103e-08,3.8247884928445925e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,86,-1.752895,-1.752895,2.40325936928798e-09,1.3710230043944332e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,87,-5.58305,-5.58305,2.258300781932121e-07,4.044923083139361e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,88,6191.3843,6191.3843,2.265624971187208e-05,3.659318920305444e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,89,2.10673,2.10673,1.5716552947964146e-08,7.460164780472175e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,90,1.061156,1.061156,3.446960450403935e-08,3.248306988231641e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,91,1.765248,1.765248,5.8982849049371566e-08,3.341334988022735e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,92,4.087517,4.087517,2.1533203131696155e-07,5.2680400183524995e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,93,-0.963567,-0.963567,1.8508911181491783e-08,1.9208743327129078e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,94,-1.406268,-1.406268,6.027220944559986e-10,4.285968922396005e-10
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,95,-4.849078,-4.849078,1.7840576127525765e-07,3.679168725998172e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,96,2323.7886,2323.7886,2.5781249860301614e-05,1.1094490204617414e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,97,1.715716,1.715716,4.371643047562657e-09,2.547999230386997e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,98,0.524571,0.524571,1.5296935940156686e-09,2.9160849418203993e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,99,1.221958,1.221958,4.1191100974558026e-08,3.370909718219286e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,100,3.130879,3.130879,7.467651386150465e-08,2.3851612873414986e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,101,-0.355727,-0.355727,1.287651063552886e-08,3.619773206849314e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,102,-0.688047,-0.688047,8.174896204415916e-09,1.1881304917274425e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,103,-2.744494,-2.744494,3.8665771473489485e-08,1.408848825083585e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,104,2374.4837,2374.4836,5.742187522628228e-05,2.4182888779688097e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,105,1.726529,1.726529,2.1896362500939404e-09,1.268230218023526e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,106,0.531889,0.531889,2.1396637017723208e-08,4.022763587463401e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,107,1.217432,1.217432,2.209472649283839e-08,1.8148632936244808e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,108,2.91402,2.91402,6.149292008927887e-08,2.1102435840961583e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,109,-0.364628,-0.364628,1.2853622444186641e-08,3.52513313409465e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,110,-0.633752,-0.633752,1.1589050274984913e-08,1.8286412153310622e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,111,-2.727491,-2.727491,9.805297862541806e-08,3.594988164045933e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,112,9731.9726,9731.973,5.625000085274223e-05,5.779917717066141e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,113,2.288101,2.288101,4.2129516764077835e-08,1.8412437547152784e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,114,1.741219,1.741219,4.3731689380877015e-08,2.5115559490722886e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,115,3.139313,3.139313,1.7440795918588492e-08,5.555609115302772e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,116,5.978112,5.978112,2.2076415984173536e-07,3.692874269363561e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,117,-1.564505,-1.564505,1.8959045444688627e-08,1.2118238960366779e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,118,-2.454011,-2.454011,3.6560058536139195e-08,1.4898082582408635e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,119,-7.197502,-7.197502,1.362304686836069e-07,1.892746520717978e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,120,8565.8233,8565.823,5.78125000174623e-05,6.749205300261365e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,121,2.241338,2.241338,1.4602661302376418e-08,6.515153583429371e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,122,1.574174,1.574174,4.6516418494846334e-08,2.9549731157322086e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,123,2.862124,2.862124,3.3782959096839704e-08,1.1803457536025589e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,124,5.481524,5.481524,9.368896769501589e-09,1.709177369195426e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,125,-1.385262,-1.385262,1.248168945977568e-08,9.01034566730025e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,126,-2.133837,-2.133837,1.5365600791739098e-08,7.2009252776754255e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01464,6,127,-6.016544,-6.016544,1.347961422482058e-07,2.2404247728962973e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,0,63594.8406,63594.84,0.0007562500031781383,1.1891688005553995e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,1,20.960941,20.960941,3.1469726735622316e-07,1.501350857083292e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,2,16.416042,16.416042,3.278808584639137e-07,1.9973198074414872e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,3,25.11178,25.11178,1.6662597701611048e-07,6.635371009785467e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,4,31.639258,31.639257,5.689697282207362e-07,1.798303007677159e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,5,-12.02688,-12.02688,2.6428222632546294e-07,2.1974296436437624e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,6,-16.616349,-16.616348,7.333984370916369e-07,4.413715895661778e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,7,-48.667892,-48.667892,4.560546855714165e-07,9.370750752290987e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,8,65325.9672,65325.97,0.0015500000008614734,2.372716497432086e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,9,19.430877,19.430878,6.855468761557404e-07,3.5281314176181573e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,10,17.9476,17.9476,5.88989259142636e-07,3.281715990676391e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,11,28.376965,28.376965,4.309082015652166e-07,1.5185140537940426e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,12,35.911026,35.911026,9.76562830601324e-10,2.7193955154645933e-11
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,13,-12.049121,-12.049121,9.698486280740326e-08,8.049123484393862e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,14,-17.103302,-17.103302,1.953125661202648e-09,1.1419582377734125e-10
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,15,-51.669552,-51.66955,1.5063476865861958e-07,2.9153488433307797e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,16,9608.6152,9608.615,3.4374999813735485e-05,3.5775186224270368e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,17,4.384125,4.384125,2.32696533153387e-07,5.307707539209922e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,18,2.88784,2.88784,3.25775144638385e-08,1.1280927774336007e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,19,5.086311,5.086311,1.3650512720175811e-07,2.683774688605516e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,20,8.793215,8.793215,2.020263671909106e-07,2.297525617091253e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,21,-1.719643,-1.719643,3.211975130312794e-09,1.8678150815679732e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,22,-2.932463,-2.932463,6.932067853071544e-08,2.3639063316643873e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,23,-9.834375,-9.834375,3.8146972691777137e-07,3.878942250196595e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,24,9918.9937,9918.994,0.00044062499910069164,4.442234892242059e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,25,4.304956,4.304956,4.0679931423426297e-08,9.449558003247025e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,26,2.942312,2.942312,2.1820070195133212e-09,7.415960712233514e-10
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,27,5.150542,5.150542,2.1762084934096038e-07,4.225202888180708e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,28,8.381018,8.381018,3.150634757531634e-07,3.759250675194391e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,29,-1.742944,-1.742944,2.151489209012425e-09,1.234399503949883e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,30,-2.850934,-2.850934,2.8625488202038696e-08,1.004074040368479e-08
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,31,-10.427226,-10.427226,6.65893562512565e-08,6.386104631400193e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,32,2286.2112,2286.2112,1.8359375189902494e-05,8.030480819052278e-09
EXP-EMBED-C1-FUSED-EQUIV-001,GOLD-MODEL-C1-B6-R01896,6,33,2.76012,2.76012,8.499145520701745e-08,3.079266669819336e-08
