experiment_id,model_id,sample_id,feature_id,reference_value,exported_value,absolute_error,relative_error,pass
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00225,F108,-1.2115025133709496,-1.21150267,1.5662905039626196e-07,1.2928495704102907e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00225,F109,1.462459686943451,1.46245968,6.943450925334105e-09,4.747789622732068e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00225,F110,1.3137468398874328,1.31374669,1.498874326877342e-07,1.1409156478014984e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00225,F111,0.7570648063786007,0.75706476,4.6378600737639886e-08,6.126107084476781e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00225,F112,-1.4774429206533697,-1.47744286,6.065336966010193e-08,4.105293599652512e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00225,F113,-1.3820425262389613,-1.38204265,1.2376103875055833e-07,8.954937087743384e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00225,F114,-1.311579590963165,-1.31157959,9.631648811847526e-10,7.343548861395806e-10,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00225,F115,-1.1144944115170752,-1.11449444,2.848292490753579e-08,2.555681267953976e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00225,F116,-1.0826364852910637,-1.08263648,5.2910638093095486e-09,4.8872025663231374e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00225,F117,1.169935870977687,1.16993582,5.0977686960607116e-08,4.357306090461719e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00225,F118,1.1086954819925847,1.10869551,2.800741527586581e-08,2.5261594126396134e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00225,F119,0.9987620739552412,0.998762131,5.704475880552451e-08,5.711546352538105e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00225,F120,-1.5624347621931434,-1.56243479,2.7806856595091745e-08,1.779713129017949e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00225,F121,-1.4645557167961356,-1.46455574,2.3203864385479278e-08,1.584362009541029e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00225,F122,-1.3666933715661458,-1.36669338,8.433854281619801e-09,6.170992306749193e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00225,F123,-1.1679266405183344,-1.16792667,2.9481665553277026e-08,2.5242737454976494e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00225,F124,-1.037653112910412,-1.03765309,2.2910412011967196e-08,2.2079066430695723e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00225,F125,1.214507169822588,1.2145071,6.982258793364338e-08,5.7490469935918846e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00225,F126,1.1541871607887573,1.15418708,8.078875723960266e-08,6.999623629879284e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00225,F127,0.912265842662554,0.912265837,5.662553981267138e-09,6.207131426449461e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F000,-0.8077195768310632,-0.807719588,1.1168936775440841e-08,1.3827740586974598e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F001,-1.0299275795747385,-1.02992761,3.0425261643429735e-08,2.954116604586165e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F002,-0.8056968025545964,-0.805696845,4.244540363629312e-08,5.26816086420014e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F003,-0.8215727749123704,-0.821572781,6.087629622619772e-09,7.409726573849875e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F004,-0.7705106210772305,-0.770510614,7.0772304683330844e-09,9.185117342624812e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F005,0.7826903733922028,0.782690346,2.739220283931587e-08,3.499749552380115e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F006,0.7323402866401663,0.732340276,1.0640166303588217e-08,1.4528992188048557e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F007,0.5615687704855068,0.561568737,3.34855068118145e-08,5.962850602049053e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F008,-0.8719782851396092,-0.871978283,2.139609156515121e-09,2.4537413293182594e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F009,-1.1047430061135806,-1.104743,6.113580530708873e-09,5.533939112424057e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F010,-0.8639940963351661,-0.863994122,2.566483392474339e-08,2.9704871866146784e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F011,-0.8639886548899195,-0.863988638,1.688991946302565e-08,1.9548774590307077e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F012,-0.831373944240217,-0.83137393,1.424021700557887e-08,1.71285341623171e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F013,0.8772824234697173,0.877282381,4.246971729848781e-08,4.8410541648055496e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F014,0.8420543989063183,0.842054427,2.809368171430293e-08,3.336326222010326e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F015,0.6367029199100951,0.636702895,2.4910095097752105e-08,3.912357603333986e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F016,-1.044528539902749,-1.0445286,6.009725095346141e-08,5.7535288560958585e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F017,-0.8597931810340803,-0.859793305,1.2396591964058956e-07,1.4418109188944105e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F018,-0.8808039424366964,-0.880803943,5.633036259666824e-10,6.395334975548968e-10,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F019,-0.7811561919193062,-0.781156182,9.919306154237972e-09,1.2698236609846449e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F020,-0.7446406052310368,-0.744640589,1.623103684789129e-08,2.1797141780705535e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F021,0.8979482351393341,0.897948265,2.9860665939906994e-08,3.325432889265998e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F022,0.9011587265796728,0.90115875,2.3420327233125704e-08,2.598912549181765e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F023,0.9145853810969738,0.914585352,2.909697383035592e-08,3.1814387624976435e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F024,-1.084487640903536,-1.08448768,3.9096464066190606e-08,3.6050631276551534e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F025,-0.9179488875871142,-0.917948842,4.558711419466732e-08,4.966193086686546e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F026,-0.8545627757357956,-0.854562759,1.6735795638211926e-08,1.9584044745925274e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F027,-0.7567696453822284,-0.756769657,1.1617771633609664e-08,1.5351793910472947e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F028,-0.5970321891615847,-0.597032189,1.615847455838093e-10,2.706466226062678e-10,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F029,0.9250464299403228,0.925046384,4.594032276816762e-08,4.96627210064811e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F030,0.9119175568866142,0.911917567,1.011338579548493e-08,1.1090241348146788e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F031,0.7625408303219082,0.762540817,1.3321908243213443e-08,1.7470419567683438e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F032,-1.1174456917245672,-1.11744571,1.8275432722703044e-08,1.6354649588829995e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F033,-1.2148026024278635,-1.2148025,1.0242786352421263e-07,8.431646698772603e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F034,-0.91285344525656,-0.912853539,9.3743440010563e-08,1.026927602647281e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F035,-0.7878690997484126,-0.787869036,6.374841254874752e-08,8.09124416341548e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F036,-0.8244795542580919,-0.82447958,2.5741908049603524e-08,3.1222008983312365e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F037,1.1039051227417938,1.10390508,4.274179365992836e-08,3.871872027712818e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F038,1.1348716634198586,1.13487172,5.6580141460926825e-08,4.985598220897191e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F039,1.0892451904801517,1.0892452,9.519848243044748e-09,8.739857955074643e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F040,-1.1158493041008193,-1.11584938,7.589918071815305e-08,6.801920334512787e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F041,-1.236319663882622,-1.23631966,3.882622001682989e-09,3.140467724576782e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F042,-0.9255849201983068,-0.925584912,8.198306811202372e-09,8.857433426471428e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F043,-0.7947675352054863,-0.794767618,8.279451368942148e-08,1.0417450389190224e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F044,-0.8311820830796153,-0.831182122,3.89203846928865e-08,4.682534126419384e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F045,1.0930946333680427,1.09309471,7.66319572242935e-08,7.010551043341522e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F046,1.1169139486985964,1.11691391,3.869859632743555e-08,3.4647786763274205e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F047,1.1050203542384394,1.10502028,7.423843939591279e-08,6.71828705337076e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F048,-1.0269386976371784,-1.02693868,1.7637178384433128e-08,1.7174519204518685e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F049,-0.8731119694145226,-0.873112023,5.358547738865127e-08,6.137297307306846e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F050,-0.8642474225044101,-0.864247441,1.849558983746391e-08,2.140080416308043e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F051,-0.6937477661631324,-0.693747818,5.183686757614936e-08,7.472004971322689e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F052,-0.6537349276392815,-0.653734922,5.639281486224945e-09,8.626250866829304e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F053,0.9073003045137988,0.907300293,1.1513798803264308e-08,1.2690174075753545e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F054,0.9182850808393594,0.918285191,1.1016064049851337e-07,1.1996344359403174e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F055,0.8934779320853617,0.893477857,7.508536170597324e-08,8.4037175412632e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F056,-1.037452581303478,-1.03745258,1.303477992209423e-09,1.2564217543048618e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F057,-0.8853365059598184,-0.885336459,4.695981836722041e-08,5.3041773439930546e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F058,-0.8468617996690365,-0.846861839,3.933096348607279e-08,4.644319002397297e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F059,-0.6664001537116516,-0.666400075,7.871165164097249e-08,1.181146961064938e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F060,-0.6286024855691272,-0.628602505,1.9430872799652832e-08,3.091122489288348e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F061,0.9171487204630238,0.917148709,1.1463023752433799e-08,1.2498544125588133e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F062,0.9243012034623354,0.924301207,3.537664605701707e-09,3.827393702886014e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F063,0.8985092145648842,0.898509145,6.956488418641271e-08,7.742256068024911e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F064,-0.8973678388804904,-0.897367835,3.8804904844980115e-09,4.324303052067378e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F065,-1.0664227164792264,-1.0664227,1.6479226427890126e-08,1.5452808884544365e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F066,-0.8820893847137198,-0.882089436,5.128628022266213e-08,5.8141817724410075e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F067,-0.8852127557840834,-0.885212719,3.678408344587325e-08,4.1553946444537494e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F068,-0.8252201005868289,-0.825220108,7.413171076997571e-09,8.983265278834012e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F069,0.9080474295810164,0.908047438,8.418983621361065e-09,9.271524093455869e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F070,0.8747677835623031,0.87476784,5.643769684926525e-08,6.45173472432134e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F071,0.671498828269427,0.671498775,5.3269426980584456e-08,7.932914360829093e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F072,-0.8743603347313841,-0.874360383,4.826861588203002e-08,5.520448945898126e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F073,-1.0451746799298562,-1.0451746,7.992985628924032e-08,7.647511734077271e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F074,-0.871360259429489,-0.871360302,4.257051100520215e-08,4.8855235873477404e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F075,-0.8723247777723745,-0.872324824,4.6227625505324e-08,5.2993594453861417e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F076,-0.8475684128437888,-0.847568393,1.9843788834350562e-08,2.3412610160600538e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F077,0.878397097292544,0.878397048,4.9292544046508624e-08,5.6116469645040377e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F078,0.8390835159495686,0.839083433,8.294956865828595e-08,9.885734504558122e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F079,0.6324902340663388,0.632490158,7.606633878332048e-08,1.202648431332811e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F080,-1.0673781748779507,-1.06737816,1.4877950649250238e-08,1.3938781023840455e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F081,-0.9302596453027322,-0.930259645,3.0273217266341135e-10,3.2542760958408975e-10,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F082,-0.8972770474199898,-0.897277117,6.958001019796711e-08,7.754573729266329e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F083,-0.802809516967485,-0.802809477,3.996748498824587e-08,4.9784518174645175e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F084,-0.7695857802503603,-0.769585788,7.74963970773257e-09,1.0069884224227051e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F085,0.9111586989526996,0.911158681,1.7952699660206406e-08,1.9703153447189304e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F086,0.908283910438072,0.908284009,9.856192795254515e-08,1.0851444886325027e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F087,0.8858851438734264,0.885885179,3.512657353876847e-08,3.9651385714836286e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F088,-1.1270832023238555,-1.12708318,2.2323855430883555e-08,1.9806750189210104e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F089,-1.1023120959454156,-1.10231209,5.9454154932581105e-09,5.3935863673517345e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F090,-0.8319578933351992,-0.831957877,1.633519919330695e-08,1.9634646565851417e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F091,-0.7180191669995306,-0.718019128,3.8999530604932886e-08,5.431544504292931e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F092,-0.6512379985302085,-0.651238024,2.5469791498089478e-08,3.9109805563515546e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F093,1.0068850992930685,1.00688505,4.929306851586546e-08,4.895600158396822e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F094,0.9964442886717894,0.996444285,3.6717893170390425e-09,3.6848917283005907e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F095,0.6820625836167871,0.682062566,1.761678702916214e-08,2.582869585917651e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F096,-1.1882050564547844,-1.188205,5.645478440285956e-08,4.751266130048478e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F097,-1.331613133176209,-1.33161306,7.317620909219613e-08,5.495305450889759e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F098,-0.985789331525144,-0.985789359,2.7474855945897048e-08,2.7870920355153245e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F099,-0.8068104411135608,-0.806810439,2.113560770844458e-09,2.619649750599805e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F100,-0.787907309480007,-0.787907243,6.64800069438698e-08,8.437541592010922e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F101,1.1606574097363744,1.16065729,1.1973637437101559e-07,1.0316254681750739e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F102,1.154166442857399,1.15416646,1.7142600894359816e-08,1.4852797878891233e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F103,1.0105140371374748,1.01051402,1.7137474772610517e-08,1.6959165476965126e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F104,-1.246729790894338,-1.24672973,6.08943380164817e-08,4.884325253253098e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F105,-1.36398555739135,-1.36398542,1.3739135007462266e-07,1.0072786279158732e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F106,-1.043014386646796,-1.04301453,1.4335320397407258e-07,1.3744125278553553e-07,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F107,-0.8672291074784996,-0.867229104,3.4784995994741053e-09,4.011050332002774e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F108,-0.8329886931970155,-0.832988739,4.5802984516285505e-08,5.4986322011759104e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F109,1.2033076749992515,1.20330775,7.500074850064209e-08,6.23288208484906e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F110,1.1856080435485092,1.18560803,1.3548509203431536e-08,1.1427477467916823e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F111,1.1958982989870797,1.19589829,8.987079747058146e-09,7.514919750843497e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F112,-1.0343273552514014,-1.03432739,3.4748598665146346e-08,3.3595358847200196e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F113,-0.9143957082998856,-0.91439575,4.170011436155363e-08,4.5604013648626666e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F114,-0.8689070223065999,-0.868907034,1.1693400137069432e-08,1.3457596540108677e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F115,-0.6821683530700638,-0.682168365,1.1929936150067988e-08,1.7488257988483224e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F116,-0.6931675011339031,-0.693167508,6.866096913249464e-09,9.905393576614176e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F117,0.9081024447281256,0.908102453,8.271874407661528e-09,9.108966125664403e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F118,0.9032020987839476,0.903202116,1.7216052361490597e-08,1.9061129712464054e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F119,0.8474616002482295,0.847461641,4.0751770513658414e-08,4.8086863760814455e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F120,-1.0767894410606136,-1.0767895,5.893938648249275e-08,5.473622254731507e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F121,-0.9654747218810896,-0.965474725,3.118910352206683e-09,3.2304422700264295e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F122,-0.8896008391427868,-0.889600873,3.385721325521729e-08,3.805888187767658e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F123,-0.7136037640310664,-0.713603735,2.903106643969977e-08,4.0682333674512284e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F124,-0.7392217925748338,-0.739221752,4.057483382613469e-08,5.4888579089106295e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F125,0.9296840154044088,0.929683983,3.240440882290585e-08,3.485529307375481e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F126,0.9361677352176984,0.936167657,7.821769831828362e-08,8.35509443188562e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00322,F127,0.8525542752780321,0.852554262,1.3278032118257954e-08,1.5574412683494863e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00470,F000,-0.1595395743626831,-0.15953958,5.63731689107172e-09,3.533491244157606e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00470,F001,0.33978250361407,0.339782417,8.6614069971791e-08,2.549103295506014e-07,True
