experiment_id,model_id,sample_id,class_label,reference_score,exported_score,score_absolute_error,score_pass,reference_probability,exported_probability,probability_absolute_error,probability_pass,probability_sum,normalization_error,normalization_pass
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00475,3,0.02327484309699274,0.023274852,8.903007258503903e-09,True,0.02327484309699274,0.023274852,8.903007258503903e-09,True,1.0000000054,5.4000000027087935e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00475,4,0.06926447772804249,0.0692645311,5.337195750632073e-08,True,0.06926447772804249,0.0692645311,5.337195750632073e-08,True,1.0000000054,5.4000000027087935e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00475,5,0.04557646074973234,0.0455764644,3.6502676645233656e-09,True,0.04557646074973234,0.0455764644,3.6502676645233656e-09,True,1.0000000054,5.4000000027087935e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00475,6,0.7391473067392657,0.739147186,1.2073926569655669e-07,True,0.7391473067392657,0.739147186,1.2073926569655669e-07,True,1.0000000054,5.4000000027087935e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00596,1,0.2590726093764809,0.259072602,7.37648092608012e-09,True,0.2590726093764809,0.259072602,7.37648092608012e-09,True,1.0000000525000001,5.2500000125021984e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00596,2,0.11050201706659064,0.110502057,3.993340935704026e-08,True,0.11050201706659064,0.110502057,3.993340935704026e-08,True,1.0000000525000001,5.2500000125021984e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00596,3,0.6015046012223656,0.601504624,2.277763444524794e-08,True,0.6015046012223656,0.601504624,2.277763444524794e-08,True,1.0000000525000001,5.2500000125021984e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00596,4,0.02119911411424477,0.0211991128,1.314244772038231e-09,True,0.02119911411424477,0.0211991128,1.314244772038231e-09,True,1.0000000525000001,5.2500000125021984e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00596,5,0.0040082618955685385,0.00400826195,5.443146107453334e-11,True,0.0040082618955685385,0.00400826195,5.443146107453334e-11,True,1.0000000525000001,5.2500000125021984e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00596,6,0.003713396324749633,0.00371339475,1.5747496327767063e-09,True,0.003713396324749633,0.00371339475,1.5747496327767063e-09,True,1.0000000525000001,5.2500000125021984e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00722,1,0.3687470091266256,0.368747145,1.3587337438503155e-07,True,0.3687470091266256,0.368747145,1.3587337438503155e-07,True,1.0000000816899999,8.168999987567815e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00722,2,0.008400456057472663,0.00840044953,6.527472663081513e-09,True,0.008400456057472663,0.00840044953,6.527472663081513e-09,True,1.0000000816899999,8.168999987567815e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00722,3,0.00785518448725524,0.00785518158,2.907255240366946e-09,True,0.00785518448725524,0.00785518158,2.907255240366946e-09,True,1.0000000816899999,8.168999987567815e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00722,4,0.37484323776740336,0.37484315,8.776740334504041e-08,True,0.37484323776740336,0.37484315,8.776740334504041e-08,True,1.0000000816899999,8.168999987567815e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00722,5,0.23626838615878232,0.236268431,4.484121768344451e-08,True,0.23626838615878232,0.236268431,4.484121768344451e-08,True,1.0000000816899999,8.168999987567815e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00722,6,0.003885726402460848,0.00388572458,1.8224608480318927e-09,True,0.003885726402460848,0.00388572458,1.8224608480318927e-09,True,1.0000000816899999,8.168999987567815e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00749,1,0.26256559846848126,0.262565702,1.0353151874697986e-07,True,0.26256559846848126,0.262565702,1.0353151874697986e-07,True,1.0000000352,3.5200000025881195e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00749,2,0.01041439711300047,0.0104143927,4.4130004702575e-09,True,0.01041439711300047,0.0104143927,4.4130004702575e-09,True,1.0000000352,3.5200000025881195e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00749,3,0.012342511608434253,0.0123425107,9.084342531689993e-10,True,0.012342511608434253,0.0123425107,9.084342531689993e-10,True,1.0000000352,3.5200000025881195e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00749,4,0.3539707917780498,0.353970766,2.577804980585796e-08,True,0.3539707917780498,0.353970766,2.577804980585796e-08,True,1.0000000352,3.5200000025881195e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00749,5,0.3534731606993512,0.353473127,3.369935119845735e-08,True,0.3534731606993512,0.353473127,3.369935119845735e-08,True,1.0000000352,3.5200000025881195e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B2-R00749,6,0.007233540332682864,0.0072335368,3.5326828641199515e-09,True,0.007233540332682864,0.0072335368,3.5326828641199515e-09,True,1.0000000352,3.5200000025881195e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00000,1,1.8425473587302671e-06,1.84254566e-06,1.6987302671446302e-12,True,1.8425473587302671e-06,1.84254566e-06,1.6987302671446302e-12,True,1.0000000085987986,8.598798562076126e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00000,2,0.999989024393512,0.999989033,8.60648796674468e-09,True,0.999989024393512,0.999989033,8.60648796674468e-09,True,1.0000000085987986,8.598798562076126e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00000,3,9.058261275133915e-06,9.05825527e-06,6.005133915563325e-12,True,9.058261275133915e-06,9.05825527e-06,6.005133915563325e-12,True,1.0000000085987986,8.598798562076126e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00000,4,7.289360609267017e-08,7.289362e-08,1.3907329828855404e-14,True,7.289360609267017e-08,7.289362e-08,1.3907329828855404e-14,True,1.0000000085987986,8.598798562076126e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00000,5,7.67983018095537e-13,7.67981002e-13,2.0160955369783028e-18,True,7.67983018095537e-13,7.67981002e-13,2.0160955369783028e-18,True,1.0000000085987986,8.598798562076126e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00000,6,1.9034800559749197e-09,1.90348048e-09,4.240250805160294e-16,True,1.9034800559749197e-09,1.90348048e-09,4.240250805160294e-16,True,1.0000000085987986,8.598798562076126e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00358,1,2.439077663728582e-07,2.43907778e-07,1.1627141804681416e-14,True,2.439077663728582e-07,2.43907778e-07,1.1627141804681416e-14,True,1.0000000812321623,8.123216233002495e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00358,2,0.9999943157640386,0.999994397,8.123596140219291e-08,True,0.9999943157640386,0.999994397,8.123596140219291e-08,True,1.0000000812321623,8.123216233002495e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00358,3,5.419983342869289e-06,5.41997952e-06,3.8228692892614555e-12,True,5.419983342869289e-06,5.41997952e-06,3.8228692892614555e-12,True,1.0000000812321623,8.123216233002495e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00358,4,1.928166308993571e-08,1.92816785e-08,1.5410064288260953e-14,True,1.928166308993571e-08,1.92816785e-08,1.5410064288260953e-14,True,1.0000000812321623,8.123216233002495e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00358,5,1.6716917942643916e-13,1.67168688e-13,4.914264391653678e-19,True,1.6716917942643916e-13,1.67168688e-13,4.914264391653678e-19,True,1.0000000812321623,8.123216233002495e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00358,6,1.063021744328204e-09,1.06301867e-09,3.07432820397099e-15,True,1.063021744328204e-09,1.06301867e-09,3.07432820397099e-15,True,1.0000000812321623,8.123216233002495e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00490,1,0.13681514914387438,0.136815116,3.3143874395014095e-08,True,0.13681514914387438,0.136815116,3.3143874395014095e-08,True,1.0000000062999999,6.2999998551305225e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00490,2,0.2527623089519328,0.252762347,3.8048067196871926e-08,True,0.2527623089519328,0.252762347,3.8048067196871926e-08,True,1.0000000062999999,6.2999998551305225e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00490,3,0.2594816147728833,0.259481698,8.322711669839222e-08,True,0.2594816147728833,0.259481698,8.322711669839222e-08,True,1.0000000062999999,6.2999998551305225e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00490,4,0.07371336197433637,0.0737133473,1.4674336371034435e-08,True,0.07371336197433637,0.0737133473,1.4674336371034435e-08,True,1.0000000062999999,6.2999998551305225e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00490,5,0.11383235146670714,0.113832332,1.946670714902954e-08,True,0.11383235146670714,0.113832332,1.946670714902954e-08,True,1.0000000062999999,6.2999998551305225e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00490,6,0.163395213690266,0.163395166,4.769026598627768e-08,True,0.163395213690266,0.163395166,4.769026598627768e-08,True,1.0000000062999999,6.2999998551305225e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00491,1,0.13483461573450367,0.134834632,1.6265496338707663e-08,True,0.13483461573450367,0.134834632,1.6265496338707663e-08,True,1.0000000741,7.409999991381255e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00491,2,0.39492378159462815,0.394923836,5.440537181877758e-08,True,0.39492378159462815,0.394923836,5.440537181877758e-08,True,1.0000000741,7.409999991381255e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00491,3,0.19796133209322528,0.197961375,4.290677471652238e-08,True,0.19796133209322528,0.197961375,4.290677471652238e-08,True,1.0000000741,7.409999991381255e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00491,4,0.06338044077466033,0.0633804202,2.0574660336558637e-08,True,0.06338044077466033,0.0633804202,2.0574660336558637e-08,True,1.0000000741,7.409999991381255e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00491,5,0.07461030217081757,0.0746102929,9.270817571960244e-09,True,0.07461030217081757,0.0746102929,9.270817571960244e-09,True,1.0000000741,7.409999991381255e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00491,6,0.13428952763216484,0.134289518,9.632164843509372e-09,True,0.13428952763216484,0.134289518,9.632164843509372e-09,True,1.0000000741,7.409999991381255e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00521,1,0.3897856653758799,0.389785737,7.162412013483888e-08,True,0.3897856653758799,0.389785737,7.162412013483888e-08,True,0.9999999936,6.399999974426862e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00521,2,0.38804184110841416,0.388041735,1.061084141662505e-07,True,0.38804184110841416,0.388041735,1.061084141662505e-07,True,0.9999999936,6.399999974426862e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00521,3,0.14112561290988554,0.141125619,6.090114468282337e-09,True,0.14112561290988554,0.141125619,6.090114468282337e-09,True,0.9999999936,6.399999974426862e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00521,4,0.05257178147813485,0.0525717959,1.4421865153491087e-08,True,0.05257178147813485,0.0525717959,1.4421865153491087e-08,True,0.9999999936,6.399999974426862e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00521,5,0.010263069658842093,0.0102630733,3.6411579064365984e-09,True,0.010263069658842093,0.0102630733,3.6411579064365984e-09,True,0.9999999936,6.399999974426862e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00521,6,0.01821202946884343,0.0182120334,3.931156570408101e-09,True,0.01821202946884343,0.0182120334,3.931156570408101e-09,True,0.9999999936,6.399999974426862e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00665,1,0.1501065937632147,0.150106549,4.476321469049083e-08,True,0.1501065937632147,0.150106549,4.476321469049083e-08,True,0.9999999922,7.799999979241079e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00665,2,0.28376300371910235,0.283763111,1.0728089766542936e-07,True,0.28376300371910235,0.283763111,1.0728089766542936e-07,True,0.9999999922,7.799999979241079e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00665,3,0.282869406968478,0.282869309,9.796847799670161e-08,True,0.282869406968478,0.282869309,9.796847799670161e-08,True,0.9999999922,7.799999979241079e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00665,4,0.07380195042092788,0.0738019645,1.407907211647963e-08,True,0.07380195042092788,0.0738019645,1.407907211647963e-08,True,0.9999999922,7.799999979241079e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00665,5,0.07319550170376371,0.0731954947,7.0037637078801396e-09,True,0.07319550170376371,0.0731954947,7.0037637078801396e-09,True,0.9999999922,7.799999979241079e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00665,6,0.13626354342451344,0.136263564,2.0575486564533563e-08,True,0.13626354342451344,0.136263564,2.0575486564533563e-08,True,0.9999999922,7.799999979241079e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00675,1,0.2752823799478836,0.275282323,5.694788363097558e-08,True,0.2752823799478836,0.275282323,5.694788363097558e-08,True,0.9999999825999999,1.7400000107414826e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00675,2,0.29602022344729484,0.296020269,4.555270516348742e-08,True,0.29602022344729484,0.296020269,4.555270516348742e-08,True,0.9999999825999999,1.7400000107414826e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00675,3,0.283521235483294,0.283521235,4.832940159182897e-10,True,0.283521235483294,0.283521235,4.832940159182897e-10,True,0.9999999825999999,1.7400000107414826e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00675,4,0.04812250418804661,0.0481225029,1.2880466068732055e-09,True,0.04812250418804661,0.0481225029,1.2880466068732055e-09,True,0.9999999825999999,1.7400000107414826e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00675,5,0.016979336090921237,0.0169793349,1.1909212366267852e-09,True,0.016979336090921237,0.0169793349,1.1909212366267852e-09,True,0.9999999825999999,1.7400000107414826e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R00675,6,0.08007432084255968,0.0800743178,3.042559676424972e-09,True,0.08007432084255968,0.0800743178,3.042559676424972e-09,True,0.9999999825999999,1.7400000107414826e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R01329,1,0.36718436093850715,0.367184103,2.5793850716437916e-07,True,0.36718436093850715,0.367184103,2.5793850716437916e-07,True,0.9999999835999999,1.6400000135696757e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R01329,2,0.18481655562920762,0.184816658,1.0237079237085389e-07,True,0.18481655562920762,0.184816658,1.0237079237085389e-07,True,0.9999999835999999,1.6400000135696757e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R01329,3,0.36519872550103616,0.365198851,1.254989638321824e-07,True,0.36519872550103616,0.365198851,1.254989638321824e-07,True,0.9999999835999999,1.6400000135696757e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R01329,4,0.022123360608543023,0.0221233685,7.891456977465738e-09,True,0.022123360608543023,0.0221233685,7.891456977465738e-09,True,0.9999999835999999,1.6400000135696757e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R01329,5,0.031550815062353285,0.0315508172,2.1376467124190057e-09,True,0.031550815062353285,0.0315508172,2.1376467124190057e-09,True,0.9999999835999999,1.6400000135696757e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R01329,6,0.02912618226035274,0.0291261859,3.6396472606614605e-09,True,0.02912618226035274,0.0291261859,3.6396472606614605e-09,True,0.9999999835999999,1.6400000135696757e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R01811,1,0.21317594924768243,0.213175923,2.624768244419151e-08,True,0.21317594924768243,0.213175923,2.624768244419151e-08,True,1.0000000076,7.599999962693005e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R01811,2,0.18547120498566189,0.185471281,7.601433810178193e-08,True,0.18547120498566189,0.185471281,7.601433810178193e-08,True,1.0000000076,7.599999962693005e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R01811,3,0.21275038462181206,0.21275045,6.537818794671857e-08,True,0.21275038462181206,0.21275045,6.537818794671857e-08,True,1.0000000076,7.599999962693005e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R01811,4,0.09336917155360606,0.0933691636,7.953606065425056e-09,True,0.09336917155360606,0.0933691636,7.953606065425056e-09,True,1.0000000076,7.599999962693005e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R01811,5,0.14914045505963436,0.149140403,5.2059634353396333e-08,True,0.14914045505963436,0.149140403,5.2059634353396333e-08,True,1.0000000076,7.599999962693005e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R01811,6,0.14609283453160313,0.146092787,4.753160312565008e-08,True,0.14609283453160313,0.146092787,4.753160312565008e-08,True,1.0000000076,7.599999962693005e-09,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R02141,1,0.3527987378728143,0.352798671,6.687281428607861e-08,True,0.3527987378728143,0.352798671,6.687281428607861e-08,True,1.0000000410999998,4.109999984791557e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R02141,2,0.08030406282364819,0.0803040862,2.337635181259845e-08,True,0.08030406282364819,0.0803040862,2.337635181259845e-08,True,1.0000000410999998,4.109999984791557e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R02141,3,0.36474245110907066,0.364742547,9.589092930806231e-08,True,0.36474245110907066,0.364742547,9.589092930806231e-08,True,1.0000000410999998,4.109999984791557e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R02141,4,0.08086062857223102,0.0808606371,8.527768977084627e-09,True,0.08086062857223102,0.0808606371,8.527768977084627e-09,True,1.0000000410999998,4.109999984791557e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R02141,5,0.04703080485948661,0.0470308177,1.2840513388678865e-08,True,0.04703080485948661,0.0470308177,1.2840513388678865e-08,True,1.0000000410999998,4.109999984791557e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B6-R02141,6,0.07426331476274911,0.0742632821,3.2662749116507683e-08,True,0.07426331476274911,0.0742632821,3.2662749116507683e-08,True,1.0000000410999998,4.109999984791557e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R00000,1,0.763549748203593,0.763549745,3.2035930574991767e-09,True,0.763549748203593,0.763549745,3.2035930574991767e-09,True,1.00000001517,1.51699999229038e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R00000,2,0.07432636747484246,0.0743264183,5.0825157540956845e-08,True,0.07432636747484246,0.0743264183,5.0825157540956845e-08,True,1.00000001517,1.51699999229038e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R00000,3,0.06290802953169654,0.0629080608,3.126830346034115e-08,True,0.06290802953169654,0.0629080608,3.126830346034115e-08,True,1.00000001517,1.51699999229038e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R00000,4,0.03097432077249659,0.0309742931,2.7672496589331574e-08,True,0.03097432077249659,0.0309742931,2.7672496589331574e-08,True,1.00000001517,1.51699999229038e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R00000,5,0.007420330518066292,0.00742033357,3.0519337074902397e-09,True,0.007420330518066292,0.00742033357,3.0519337074902397e-09,True,1.00000001517,1.51699999229038e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R00000,6,0.06082120349930528,0.0608211644,3.909930527956629e-08,True,0.06082120349930528,0.0608211644,3.909930527956629e-08,True,1.00000001517,1.51699999229038e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R00007,1,0.34445254641210465,0.344452649,1.0258789534534074e-07,True,0.34445254641210465,0.344452649,1.0258789534534074e-07,True,0.999999961,3.90000000072277e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R00007,2,0.21842555791669452,0.218425557,9.16694525843198e-10,True,0.21842555791669452,0.218425557,9.16694525843198e-10,True,0.999999961,3.90000000072277e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R00007,3,0.37660655961176676,0.376606464,9.561176678163363e-08,True,0.37660655961176676,0.376606464,9.561176678163363e-08,True,0.999999961,3.90000000072277e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R00007,4,0.028128485090750183,0.0281284656,1.949075018395363e-08,True,0.028128485090750183,0.0281284656,1.949075018395363e-08,True,0.999999961,3.90000000072277e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R00007,5,0.014146904436974231,0.0141468858,1.8636974231239778e-08,True,0.014146904436974231,0.0141468858,1.8636974231239778e-08,True,0.999999961,3.90000000072277e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R00007,6,0.018239946531709565,0.0182399396,6.931709563978705e-09,True,0.018239946531709565,0.0182399396,6.931709563978705e-09,True,0.999999961,3.90000000072277e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R00300,1,0.3578644798581875,0.35786441,6.985818745697259e-08,True,0.3578644798581875,0.35786441,6.985818745697259e-08,True,1.0000000208,2.0799999944642877e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R00300,2,0.061881993139893225,0.0618820153,2.2160106777358024e-08,True,0.061881993139893225,0.0618820153,2.2160106777358024e-08,True,1.0000000208,2.0799999944642877e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R00300,3,0.3560405668502253,0.356040627,6.014977471657801e-08,True,0.3560405668502253,0.356040627,6.014977471657801e-08,True,1.0000000208,2.0799999944642877e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R00300,4,0.04315352182459393,0.0431535244,2.575406068960895e-09,True,0.04315352182459393,0.0431535244,2.575406068960895e-09,True,1.0000000208,2.0799999944642877e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R00300,5,0.025381157738908193,0.0253811721,1.4361091805331627e-08,True,0.025381157738908193,0.0253811721,1.4361091805331627e-08,True,1.0000000208,2.0799999944642877e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R00300,6,0.1556782805881918,0.155678272,8.58819179661019e-09,True,0.1556782805881918,0.155678272,8.58819179661019e-09,True,1.0000000208,2.0799999944642877e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R00709,1,0.22128433561150784,0.2212843,3.561150785369449e-08,True,0.22128433561150784,0.2212843,3.561150785369449e-08,True,1.00000003226,3.226000000466911e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R00709,2,0.37015837760288584,0.370158553,1.7539711416603154e-07,True,0.37015837760288584,0.370158553,1.7539711416603154e-07,True,1.00000003226,3.226000000466911e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R00709,3,0.37046370855472893,0.37046361,9.855472893338657e-08,True,0.37046370855472893,0.37046361,9.855472893338657e-08,True,1.00000003226,3.226000000466911e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R00709,4,0.024382347966826732,0.0243823361,1.1866826733070157e-08,True,0.024382347966826732,0.0243823361,1.1866826733070157e-08,True,1.00000003226,3.226000000466911e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R00709,5,0.005628005569827915,0.005628007,1.430172084926351e-09,True,0.005628005569827915,0.005628007,1.430172084926351e-09,True,1.00000003226,3.226000000466911e-08,True
EXP-EMBED-FP32-EQUIV-001,MODEL-C4,GOLD-MODEL-C4-B10-R00709,6,0.008083224694222686,0.00808322616,1.4657773137610741e-09,True,0.008083224694222686,0.00808322616,1.4657773137610741e-09,True,1.00000003226,3.226000000466911e-08,True
