experiment_id,parameter_type,class,feature,source_coefficient,source_scale,source_intercept,derived_float64,stored_float32,absolute_cast_error,relative_cast_error,derivation_provenance
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,116,0.04057192223012283,9.058808643350943,,0.004478726047481104,0.004478726,2.289314657982766e-11,5.1115308989937165e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,117,-0.2707748760256948,4.003117611885722,,-0.06764099941049262,-0.067641,1.941067417909892e-09,2.8696610559080375e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,118,-0.30914405905315395,6.939663836047355,,-0.04454741128054901,-0.044547413,1.2639398971892035e-09,2.8372914628623657e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,119,-0.11861884445034188,8.607031875668532,,-0.013781620210524481,-0.01378162,2.0976942405326326e-11,1.5220955217810357e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,120,-0.05564495163113173,10191.66351372981,,-5.459849764090918e-06,-5.45985e-06,1.805092186496298e-13,3.306120615933928e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,121,0.39317204637902226,5.715248685206965,,0.06879351503928205,0.06879351,2.158479894820431e-09,3.13762117488532e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,122,0.27678405653715654,3.3637688518166087,,0.08228391091369994,0.082283914,3.1755029439306526e-09,3.859202739234341e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,123,0.12835732404226544,6.7426298752223355,,0.01903668545027958,0.019036686,5.976320653633405e-10,3.139370385271368e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,124,0.1171158961422146,7.439912799713269,,0.015741568388641356,0.015741568,3.299121843769459e-10,2.095802503484981e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,125,-0.2206403993808844,3.2389606873236665,,-0.06812074016347454,-0.06812074,1.9058658817794338e-10,2.7977762384932723e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,126,-0.25876952669051684,5.505298424010391,,-0.04700372382393279,-0.047003724,1.4295973432831843e-10,3.0414554996497516e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,2,127,-0.054861526447009826,7.113110886285268,,-0.007712733194246682,-0.007712733,1.9372979088994047e-10,2.511817613948494e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,bias,2,-1,,,0.11079885047105728,2.3678666463512257,2.3678668,1.0818063467255001e-07,4.568696249818436e-08,"intercept[class]-sum(coef[class,:]*mean/scale)"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,0,-0.24967378088932735,154334.58980382542,,-1.617743509129661e-06,-1.6177435e-06,4.460817934485897e-14,2.7574321326659486e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,1,-0.45999570170526854,4.882982232582464,,-0.09420384506744162,-0.094203845,4.009605980570541e-10,4.256308198142037e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,2,-0.13209898782046467,34.37264409500996,,-0.003843143037100312,-0.0038431431,7.958245607647685e-11,2.0707648741724318e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,3,-0.109464832342719,46.115512234263214,,-0.002373709561907199,-0.0023737096,1.4297220091857854e-11,6.023154779041502e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,4,-0.08938505515480415,56.55376812499446,,-0.0015805322636901287,-0.0015805323,2.728264055645857e-11,1.7261678981965705e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,5,0.22788355099670024,28.66768560512019,,0.007949143650298687,0.007949144,2.151103947745092e-12,2.706082620187981e-10,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,6,0.1892748619925556,40.397114685636396,,0.004685355958351506,0.004685356,1.423150434304299e-10,3.037443573027949e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,7,0.07261321330576707,121.50729241940589,,0.0005976037475605048,0.00059760374,1.2046519597824767e-11,2.0158038912908774e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,8,-0.3067764660677647,121695.0100987497,,-2.5208631464743726e-06,-2.520863e-06,8.329204000299896e-14,3.304107964745706e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,9,-0.5400475537344184,3.6398874407945385,,-0.1483693005673091,-0.1483693,3.18209333882713e-09,2.1447114238996795e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,10,-0.13998507082915687,28.50440778144265,,-0.004910997341270565,-0.004910997,2.2619497681147793e-10,4.605886769895036e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,11,-0.09396708166562814,41.066281640556525,,-0.00228818090929439,-0.0022881809,4.0221714413951615e-11,1.7578030762591604e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,12,-0.09871391682646061,47.619283909088075,,-0.002072981967030823,-0.002072982,5.737060349356171e-11,2.7675399210411308e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,13,0.2598618498196044,20.60162944221834,,0.012613655174627928,0.012613655,1.0664763863688087e-10,8.45493531893912e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,14,0.222226984515961,27.895368644725483,,0.007966447310528021,0.007966448,3.1105591713487257e-10,3.904575088619466e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,15,0.08540948636265779,81.3575884968824,,0.001049803564002277,0.0010498036,5.910633527755893e-12,5.630228102124326e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,16,0.44488926707874105,10637.343896389673,,4.1823341560832395e-05,4.1823343e-05,1.4928605565817966e-12,3.5694435233263674e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,17,-0.028276319431888585,4.743102698719503,,-0.005961565925933324,-0.0059615658,1.594497789011995e-10,2.6746291307050592e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,18,0.09238200212393405,3.0754733527175047,,0.03003830354839681,0.030038303,7.841002777619899e-10,2.610334756417489e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,19,0.03590988045186117,5.257797561915241,,0.006829833219896811,0.006829833,7.371212841500441e-11,1.079266887517322e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,20,0.07650312969047292,6.655361503473069,,0.01149496231730615,0.0114949625,1.812394973682574e-10,1.5766863114931112e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,21,0.22676186011266436,2.9434653381860647,,0.07703907947236378,0.07703908,1.5943654313455013e-09,2.0695541045729236e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,22,0.1901750665132402,4.402392608360524,,0.04319811598631193,0.043198116,1.3736436987876743e-10,3.1798694628787446e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,23,-0.0479338104043712,5.702491391963715,,-0.008405766376416162,-0.008405766,7.345251663848362e-11,8.738348575159954e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,24,0.765076263419813,10029.321246450652,,7.628395228546212e-05,7.6283955e-05,3.1372336098314108e-12,4.112573504439795e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,25,0.21525836059792278,4.337780825262105,,0.04962407490583991,0.049624074,6.553802361919381e-10,1.3206900832620076e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,26,0.21123758991510977,3.1595490611038577,,0.0668568792032966,0.066856876,3.187633448864524e-09,4.767846610326597e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,27,0.12703873239641494,5.489608869294815,,0.023141672826088627,0.023141673,8.665363565585338e-12,3.744484519639605e-10,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,28,0.15329171442455042,7.148990746209918,,0.021442427311270332,0.021442428,9.199689864070049e-10,4.290414387570109e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,29,0.1266142264774121,2.687721613396702,,0.04710838572206105,0.047108386,1.01527120044409e-11,2.1551814711592512e-10,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,30,0.10200560396857677,4.044780180860998,,0.025219072337044332,0.025219072,6.805788016484016e-10,2.698667074477194e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,31,-0.07709123898475337,4.979130532242132,,-0.015482871655111786,-0.015482872,1.3809871995951184e-10,8.91945131599134e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,32,0.46867241318398856,2577.8094307440624,,0.00018181034160027505,0.00018181035,6.69440029668969e-12,3.6820789388360965e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,33,0.35445062150400236,2.0002931661191585,,0.17719933633112636,0.17719933,2.42495265534437e-09,1.36848856522405e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,34,0.0796522512376113,0.6929177841236928,,0.1149519511010163,0.11495195,2.190876702279354e-09,1.9059064951007902e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,35,-0.07933148508562243,1.3015390447893804,,-0.060952059335615344,-0.06095206,5.889871645958777e-10,9.663121656854707e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,36,0.18351381884354398,1.7030976278086734,,0.10775296486066152,0.107752964,9.600954198329958e-10,8.910153155177893e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,37,-0.30380898367219855,0.7373705688518672,,-0.4120166935130709,-0.4120167,3.7356966409163306e-09,9.066857483525284e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,38,-0.21227250596111158,1.1548223662805643,,-0.18381398919800618,-0.18381399,3.556110961255854e-11,1.9346247675551927e-10,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,39,-0.4396483663550735,1.610562396008296,,-0.27297816430131583,-0.27297816,7.4962773766174e-09,2.7461087943806886e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,40,0.43153185521028614,2990.9330202099954,,0.00014428001305759366,0.00014428001,1.1366260580306098e-14,7.877917626586932e-11,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,41,0.30969844365181287,2.1115146160914633,,0.14667122893285142,0.14667124,6.628519427787083e-09,4.5193044852864306e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,42,0.05788605417854164,0.8137646076567749,,0.07113365908751403,0.07113366,7.976046628721534e-10,1.1212760219334135e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,43,-0.08534781885906369,1.5625236919745433,,-0.054621775847258115,-0.054621775,1.1439938787938253e-09,2.0943915884259028e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,44,0.07808936175729658,2.0370148240513997,,0.038335195618255435,0.038335197,1.0556146512463727e-09,2.7536435753667658e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,45,-0.3052840235105543,0.8798778821626543,,-0.34696181106427615,-0.3469618,1.4780554224991249e-08,4.259994545121016e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,46,-0.26152987141146306,1.403111573157864,,-0.18639278330721767,-0.18639278,8.114346694565455e-10,4.353358832134165e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,47,-0.13073758404617916,1.849106912323894,,-0.07070309627574355,-0.0707031,4.1205018563861273e-10,5.8278944960431216e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,48,0.1326491117154708,10744.057568725953,,1.2346277080791977e-05,1.2346277e-05,1.9106219800453083e-13,1.5475288360552065e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,49,-0.3455629022913604,5.622566196447528,,-0.06145999712901473,-0.061459996,1.3227975381724377e-09,2.1522902700364046e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,50,-0.044275063681213415,3.3677927587005363,,-0.013146611698962427,-0.013146612,1.6292216707680662e-10,1.2392711582838106e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,51,-0.07527515486431689,6.532572452279063,,-0.011523049367490006,-0.011523049,4.273910565733008e-11,3.7090100280148043e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,52,0.0009148611559408916,8.58322849054793,,0.0001065870676690432,0.00010658707,2.4798313901473745e-13,2.326578115318214e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,53,0.3543307792966563,3.364873474528251,,0.10530285372656777,0.105302855,1.645861127941295e-09,1.56297865603432e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,54,0.31575891672546313,5.528884025825645,,0.057110786779129424,0.057110786,3.411411431120115e-10,5.973322420357167e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,55,0.17455974696293988,7.154875525401663,,0.024397314298929103,0.024397314,7.041109882643948e-10,2.886018434804937e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,56,0.2598375269070832,10803.627520998441,,2.4050951997562923e-05,2.4050953e-05,5.635203268643599e-13,2.343027115606323e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,57,-0.2776305129215812,5.630360877937785,,-0.04930954142024162,-0.04930954,8.802616829894916e-10,1.785175156036116e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,58,0.022314348940207458,3.544394617477665,,0.006295672843586264,0.0062956726,2.2573357592869936e-10,3.5855353595551925e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,59,-0.019442880140916465,6.96123399867767,,-0.002793022062555254,-0.002793022,9.678334045651327e-11,3.4651835284096904e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,60,0.03476499774199244,9.058947581374015,,0.003837642003081274,0.003837642,2.398388388932804e-11,6.249640761194292e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,61,0.3139281113713638,3.4269819201833402,,0.09160483442368698,0.09160484,1.8614273039618823e-09,2.0320186327202818e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,62,0.27718994777121503,5.740604645051394,,0.04828584529160402,0.048285846,3.755197749977235e-10,7.777015660177728e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,63,0.008677794006504074,7.328726560980533,,0.0011840793805442573,0.0011840793,5.012972372278601e-11,4.23364552634504e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,64,-0.2771757493774048,111976.65547235454,,-2.4752994113655734e-06,-2.4752994e-06,1.3621014428535526e-14,5.50277447891489e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,65,-0.43324774952552497,3.9116326082044526,,-0.11075880403921616,-0.110758804,2.5436890094265863e-10,2.2966020909055205e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,66,-0.1337778797281474,26.12219812552033,,-0.005121233637587788,-0.0051212334,2.3017978929146254e-10,4.494616055046498e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,67,-0.11025151396218574,36.229715545522986,,-0.003043123919194277,-0.003043124,6.737775008064384e-11,2.2140981396013387e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,68,-0.1170084091538005,41.77334725360916,,-0.0028010302464735125,-0.0028010302,7.071312415826703e-11,2.5245398277042745e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,69,0.24205812375672142,18.917897499780477,,0.012795191630546168,0.012795191,3.7235410588198903e-10,2.910109646135053e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,70,0.2096617830894897,25.174862588827978,,0.008328219562260203,0.00832822,3.134331180015826e-10,3.763506901546189e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,71,0.09737005789338013,67.75158451576067,,0.0014371628145571928,0.0014371629,4.946476409896372e-11,3.441834397462086e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,72,-0.28697859504680895,116872.6030164394,,-2.455482188639559e-06,-2.4554822e-06,2.891642325841262e-14,1.1776270824604735e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,73,-0.44396681125161175,3.854133240842415,,-0.11519238788811877,-0.11519239,3.090217567947029e-09,2.6826577906766022e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,74,-0.1382684267636077,26.62024691814763,,-0.005194107597452335,-0.0051941075,6.122582388995434e-11,1.1787554019863794e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,75,-0.1251347508582908,36.37009512853772,,-0.0034405945438428084,-0.0034405945,1.0384456315681856e-11,3.018215655275507e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,76,-0.10887154490627195,41.72385469182667,,-0.002609335731571295,-0.0026093358,8.582534596207614e-11,3.289164553401247e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,77,0.26496474956168775,19.56490873622848,,0.01354285640346743,0.013542856,3.1369663637537126e-10,2.316325500542517e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,78,0.22977187969326,26.157882103731428,,0.008784039884501313,0.00878404,7.1462141759681685e-12,8.13545278702235e-10,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,79,0.09005094067629578,74.06107722921303,,0.0012159010379716112,0.001215901,4.4996972294042425e-11,3.700710081562823e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,80,0.5612647628197699,11497.581800944647,,4.8815896467347254e-05,4.8815895e-05,1.6245009352468254e-12,3.327811333616391e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,81,0.12883790241966162,4.651545116421973,,0.027697872254276952,0.027697872,1.1620453904681582e-10,4.195431980479012e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,82,0.10594931935083729,3.46153800176168,,0.030607585211231688,0.030607585,3.4733054973812294e-10,1.1347858622008094e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,83,0.04530238544175717,6.016800785858034,,0.0075293145068449805,0.0075293146,1.0053684013772157e-10,1.3352721558692024e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,84,0.08799726270060103,7.32741238208222,,0.012009323088704744,0.012009323,4.45424714473619e-10,3.7089910162593514e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,85,0.15528746307750166,3.154181219455131,,0.04923225784228301,0.04923226,1.5504553335654592e-09,3.1492671705863836e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,86,0.12331096553740115,4.7364641351152255,,0.026034392327220972,0.026034392,8.925623087852053e-11,3.4283969357408903e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,87,-0.0727677320637912,6.168467452238101,,-0.011796727895093121,-0.011796728,1.1856571627277823e-10,1.0050729094302153e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,88,0.7463622352297099,8564.421792151703,,8.714683294950094e-05,8.714684e-05,3.4998911998792084e-12,4.016085360104014e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,89,0.28444876015443904,4.45787824966158,,0.06380810426485581,0.063808106,1.6211267050980638e-09,2.5406282223478423e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,90,0.185785589375343,2.755135361534976,,0.0674324724545787,0.06743247,1.834900204000789e-09,2.721092875894095e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,91,0.11315604913008583,4.645099654104143,,0.02436030603350084,0.024360307,5.274923553511002e-10,2.165376554078101e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,92,0.11507856802077704,6.129894947566944,,0.018773334454361832,0.018773334,3.535193561499117e-10,1.883093048863114e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,93,0.0035699123539080415,2.1633991684316607,,0.0016501403929520882,0.0016501404,5.0146616459995075e-12,3.0389303040017808e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,94,0.024967307278437677,3.2501974402617546,,0.007681781718598282,0.007681782,1.731351260275682e-10,2.2538407412487725e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,95,-0.1466214737562831,4.725895581999588,,-0.031025119199575214,-0.03102512,7.373216620587542e-11,2.3765312787866722e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,96,0.36674783314167453,2694.4732945222427,,0.00013611114049163461,0.00013611114,5.129918462676991e-12,3.768918873317556e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,97,0.14363748908163737,1.6877778328373438,,0.08510450030035449,0.0851045,2.437167634372628e-09,2.863735320425207e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,98,-0.014158957040401803,0.7777026931214807,,-0.018206130910479065,-0.01820613,1.9725465358333416e-10,1.0834518028748137e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,99,-0.1609673842536715,1.6764571665688655,,-0.09601640141102841,-0.0960164,1.848669550774673e-09,1.9253685033048278e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,100,-0.1636131928828157,2.0194083930480877,,-0.08102035895565361,-0.08102036,3.719536359469977e-09,4.590866304981271e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,101,-0.2538009111754106,0.8156588670555229,,-0.31116061067492085,-0.31116062,1.3352331351690339e-08,4.291138046916849e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,102,-0.2159927704790223,1.3831542652115445,,-0.15615956651515484,-0.15615956,1.6624402965348395e-09,1.0645779401375992e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,103,-0.22836837207699473,1.8379944113100042,,-0.12424867598712036,-0.124248676,1.4905243705953808e-11,1.1996299829785621e-10,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,104,0.3161463430175775,2736.173682049294,,0.0001155432292517321,0.00011554323,3.571524301890054e-12,3.091071908773498e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,105,0.07344409526311155,1.6499788203059058,,0.04451214425255169,0.044512145,9.686816765386297e-10,2.1762188562351705e-08,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,106,-0.09928595651699618,0.7990250134026983,,-0.12425888407946165,-0.12425888,7.820182557072286e-10,6.2934595099626036e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,107,-0.2363214226680531,1.7504571127280775,,-0.13500554852197863,-0.13500555,7.440351112997234e-11,5.511144685868937e-10,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,108,-0.11899988283327653,2.241659233499318,,-0.053085625618267164,-0.053085625,4.4660578707445e-10,8.412932538196735e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,109,-0.19332428923890696,0.8078617581602229,,-0.23930367700430874,-0.23930368,1.2698459228577264e-09,5.306420439310101e-09,"coef[class,feature]/frozen_scale[feature]"
EXP-EMBED-C1-FUSED-EQUIV-001,weight,3,110,-0.14548426533206985,1.3606105643357003,,-0.1069257208090991,-0.10692572,2.3227900436406657e-09,2.1723398505656858e-08,"coef[class,feature]/frozen_scale[feature]"
