sample_id,explained_class,explanation_score,inference_score,contribution_000,contribution_001,contribution_002,contribution_003,contribution_004,contribution_005,contribution_006,contribution_007,contribution_008,contribution_009,contribution_010,contribution_011,contribution_012,contribution_013,contribution_014,contribution_015,contribution_016,contribution_017,contribution_018,contribution_019,contribution_020,contribution_021,contribution_022,contribution_023,contribution_024,contribution_025,contribution_026,contribution_027,contribution_028,contribution_029,contribution_030,contribution_031,contribution_032,contribution_033,contribution_034,contribution_035,contribution_036,contribution_037,contribution_038,contribution_039,contribution_040,contribution_041,contribution_042,contribution_043,contribution_044,contribution_045,contribution_046,contribution_047,contribution_048,contribution_049,contribution_050,contribution_051,contribution_052,contribution_053,contribution_054,contribution_055,contribution_056,contribution_057,contribution_058,contribution_059,contribution_060,contribution_061,contribution_062,contribution_063,contribution_064,contribution_065,contribution_066,contribution_067,contribution_068,contribution_069,contribution_070,contribution_071,contribution_072,contribution_073,contribution_074,contribution_075,contribution_076,contribution_077,contribution_078,contribution_079,contribution_080,contribution_081,contribution_082,contribution_083,contribution_084,contribution_085,contribution_086,contribution_087,contribution_088,contribution_089,contribution_090,contribution_091,contribution_092,contribution_093,contribution_094,contribution_095,contribution_096,contribution_097,contribution_098,contribution_099,contribution_100,contribution_101,contribution_102,contribution_103,contribution_104,contribution_105,contribution_106,contribution_107,contribution_108,contribution_109,contribution_110,contribution_111,contribution_112,contribution_113,contribution_114,contribution_115,contribution_116,contribution_117,contribution_118,contribution_119,contribution_120,contribution_121,contribution_122,contribution_123,contribution_124,contribution_125,contribution_126,contribution_127
B10:4,1,7.00820446,7.00820398,0.0343616307,0.1190819,0.0358564295,0.0403621979,0.0326150358,0.00514946459,0.0125437407,0.0443988331,0.0617427714,0.175908551,0.0685370937,0.0793797746,0.0525796302,0.0380953476,0.0488180444,0.0562250689,0.183789656,0.105308093,0.0769125074,0.00365732773,-0.000275669066,-0.0267070699,-0.00111914298,0.00358024775,0.293593585,0.193916112,0.112427317,0.014354826,-0.00291814399,0.00993396342,0.0352933854,0.00287057646,-0.0260195378,-0.17220369,0.00725202635,0.242448866,-0.40350607,0.00808251183,0.012429595,-0.0709765777,-0.0868192613,-0.135678634,-0.0257340558,0.0430197492,0.209323764,0.0125776744,0.0174685158,-0.00836605486,-0.0520165861,-0.106101498,-0.00792789459,0.0242050048,0.076957196,-0.115910612,-0.0789811537,0.00121704012,-0.0231768377,-0.0531429611,0.00116927293,0.0200181883,0.0604232736,-0.101433709,-0.0747990683,-0.00511526689,0.0819969922,-0.242067695,0.0689225867,0.0662975535,0.0258094929,0.0620430596,0.0551838465,-0.0258183852,0.0570904277,-0.194313258,0.0635209009,0.0537541285,0.0383017026,-0.00783832371,-0.000972703565,0.0176743008,0.248137265,0.146640241,0.087572597,0.00696180807,0.00106753828,-0.00392027805,0.00737707131,-0.0469453223,0.283490807,0.130427927,0.103706725,0.013278936,-0.00383666623,0.0136399772,0.00971155893,0.0113501679,-0.107484177,-0.104388259,0.0100772055,0.313744605,0.834549427,-0.0418046825,-0.0330090113,-0.112464756,-0.224463105,-0.143941909,-0.0404408015,0.286779463,0.42694658,-0.139104366,-0.109018005,-0.387381047,0.0575270876,-0.0405083634,0.0309047345,-0.00566855865,0.0414661393,-0.0535234399,-0.0304736402,0.00150513148,0.0483264364,-0.108728781,0.0159903504,0.0128189316,0.0491446629,-0.0752435699,-0.0578933135,0.000304501562
B10:9,3,13.0269041,13.0269022,0.179749727,0.312059581,0.0953268856,0.081237942,0.0581547618,0.160869345,0.1235094,0.0346647613,0.246594414,0.405207723,0.110415079,0.0744297579,0.0695003644,0.208792835,0.168594748,0.0480591021,0.166421041,0.00299278763,0.0299932696,0.00341618666,0.0251819044,0.0354169831,0.0126386629,0.0474294461,0.503141463,-0.00570022641,0.103743367,0.0233831909,0.0896579772,0.000340371043,-0.00417638198,0.103715867,0.314274371,0.0951990858,0.0551218241,-0.0558972768,0.204205871,0.174943075,0.161452055,0.911717951,0.0406871736,0.111532345,0.00164224755,0.00614779908,0.0440386944,0.00558858365,0.0379644893,0.11182078,0.0177540425,0.174746946,-0.0108933067,-0.00463657873,0.000228567296,0.083395496,0.0360693969,-0.0989299044,0.0819669589,0.123836368,0.00764077762,-0.00164129888,0.0110159097,0.052598767,0.0330415629,-0.00530424481,0.223800808,0.361853123,0.105899878,0.0878219455,0.0791289881,0.193696156,0.156516239,0.0504523478,0.225204334,0.334918559,0.10826394,0.0983612537,0.0746412948,0.208197936,0.168240443,0.0455121808,-0.206450433,-0.083838515,-0.0307891741,-0.0134389354,-0.00186662422,0.0771155134,0.0559916496,0.0219400525,0.0411950089,-0.176788405,-0.00702460669,-0.017964419,0.0299570709,0.00107665313,0.00467647426,0.190316379,0.181552708,0.103251509,-0.00531039853,-0.0283972304,-0.190357447,0.0970132053,0.104406528,0.429754168,0.192016885,0.0772347152,-0.0401780382,-0.0331847221,-0.140920475,0.11254397,0.106245808,0.430214614,-0.160531387,0.176687926,-0.0148471938,3.69703412e-05,0.00625989633,0.126208976,0.0915215984,-0.00600480568,-0.156790122,0.174057603,-0.00153521809,0.015399809,-0.000475546374,0.122282676,0.0915367156,0.000503825489
B10:11,3,9.41614342,9.41614723,0.187517181,0.383766502,0.0981657207,0.0830008462,0.0598691255,0.166851118,0.128728494,0.0369803458,0.254843205,0.496005267,0.113444008,0.0758123919,0.0717118457,0.215094924,0.175646275,0.0482341871,-0.0497990623,0.0206604339,0.0140915411,0.00278893625,0.0333354473,0.105415471,0.0836262926,0.0350146368,0.0857900232,-0.155709624,0.0688577667,0.0198097229,0.104643561,0.0469321199,0.0293422174,0.0716456547,0.00489591854,-0.187116504,0.0436677933,-0.0499740206,0.223974869,-0.0200763773,0.0119993482,0.605483472,-0.171721399,-0.156021222,-0.00323887379,-0.000167734252,0.0601065941,-0.144264579,-0.109178439,0.153668821,-0.0418744236,0.321011156,-0.00480868435,-0.00696207676,0.000165494086,0.191383883,0.153958797,-0.066183053,-0.0492688231,0.25187546,0.0044288002,-0.00305525656,0.0128346775,0.155116305,0.122840099,-0.00250704563,0.234586522,0.416145444,0.109747507,0.0900991708,0.0786383227,0.202628523,0.16590704,0.0503341816,0.235537335,0.400059074,0.11188145,0.100713402,0.0738606602,0.21619527,0.175020963,0.0483218357,-0.399752945,-0.132889673,-0.0460557118,-0.0180397984,-0.00037569218,0.110649474,0.0777636692,0.0160758346,-0.300062805,-0.318286449,-0.0274097137,-0.016434662,0.049607683,0.00221606996,0.0121195205,0.114623852,-0.0625514761,-0.0562099256,-0.00339502376,-0.0269478634,-0.22559613,-0.0602433309,-0.0248851497,0.410624713,-0.0403420776,-0.0177903976,-0.0260157585,-0.042054303,-0.160769194,-0.0269688647,-0.00503959926,0.451154113,-0.265921772,0.229376197,-0.021263456,5.05835014e-05,-0.00216117175,0.174640894,0.138067842,0.00814714748,-0.269074768,0.232771456,-0.00221535703,0.0186713766,-0.00210760953,0.179822788,0.143846527,-6.45353521e-06
B10:123,2,8.68996525,8.68996906,-0.213513866,-0.856415272,-0.209503949,-0.21945405,-0.558738351,-0.142226771,-0.402100325,-0.680882812,-0.409838289,-1.10913384,-0.300904661,-0.242481649,-0.376466066,-0.348121256,-0.890346527,-1.31216383,0.272717863,0.614112198,0.712908268,0.362946242,0.361980528,0.779154301,0.891912222,0.397137821,-0.0128051369,0.457298547,0.59610796,0.290717602,0.218591169,0.802978635,0.972809017,1.52256238,-0.896751225,-0.632879615,-0.0113246087,-0.164338559,0.394732684,-0.284127325,-0.120535403,-0.947078168,-0.468896061,-0.494424433,0.00340596866,-0.13517496,-0.199315369,-0.130542204,-0.073876664,-0.398121178,0.0665702522,0.521988153,1.01548791,0.364887565,0.121584043,0.868719161,1.13413727,1.33076954,-0.0596935637,0.536068916,0.907023787,0.211579114,0.103304535,0.915198267,1.1234796,0.742545545,-0.291787446,-0.738337338,-0.259466082,-0.251785755,-0.421334833,-0.22721523,-0.747263312,-1.52798522,-0.182063252,-0.803976417,-0.1957165,-0.206972197,-0.51779741,-0.1482016,-0.536714673,-1.07043052,0.24880819,0.594087601,0.75186187,0.376540929,0.309958696,0.874333382,0.954302132,2.03033352,-0.338305712,0.215111822,0.604129314,0.324079245,0.261005044,0.657792449,0.807149887,-0.911243737,-1.06195605,-0.894971728,-0.11030747,-0.407031834,-0.168493912,-0.350204021,-0.270931453,-1.19623756,-0.761051118,-0.772691369,-0.068396531,-0.168871835,0.16958788,-0.248563692,-0.187549755,-1.22395945,-0.00655419985,0.547841132,1.10928631,0.290235192,0.171673805,0.990161598,1.28830004,1.12674558,-0.195527017,0.456799984,1.11435366,0.407020479,0.477023184,0.844389498,1.18695641,0.545953929
B10:125,2,26.947464,26.947464,-0.210335538,-0.842648029,-0.317940354,-0.328647614,-0.702506065,-0.133163065,-0.411326349,-0.534965515,-0.384594828,-1.01533997,-0.461137295,-0.398275822,-0.461375445,-0.323020995,-1.03895164,-1.16349614,0.428874195,1.00344133,1.69419813,0.954869211,0.685959458,1.14937973,1.31897807,0.555545449,-0.0204796419,0.780924618,1.43298328,0.785015583,0.516184986,1.21998143,1.41969204,2.18556142,-1.04773784,-0.785337031,-0.019288471,-0.315897524,0.734932601,-0.347318441,-0.14485988,-0.800106347,-0.576655805,-0.631451666,0.00634179683,-0.28971824,-0.333879739,-0.172378764,-0.0902230516,-0.498878598,0.0852963403,0.726198673,2.10173273,0.866902173,0.249982864,1.02981675,1.25039029,1.49018455,-0.0783085749,0.771470129,1.89121306,0.505127847,0.252168268,1.12548769,1.33623934,0.832042754,-0.286905468,-0.699163675,-0.378733158,-0.397948265,-0.642124414,-0.215161607,-0.589772522,-1.22119319,-0.180103332,-0.764141858,-0.315686077,-0.344937205,-0.526851118,-0.141982839,-0.411088794,-0.835719943,0.339306802,0.852309823,1.74188697,1.0321039,0.93615514,1.10563576,1.20640707,2.78913689,-0.468191177,0.330961317,1.34391832,0.785471737,0.535855532,0.850823343,0.989130616,-1.08772731,-1.21639657,-1.02715755,-0.193154395,-0.836610019,-0.310834676,-0.420428544,-0.305364937,-1.29249012,-0.988567948,-1.03706384,-0.133417144,-0.38732639,0.313762635,-0.349849254,-0.23754859,-1.13279831,-0.00710038561,0.620856822,2.29684305,0.700153351,0.358857661,0.995822668,1.25389779,1.26205647,-0.213991612,0.500725806,2.26531601,0.956087291,1.03582191,0.862019658,1.12815249,0.537845969
B10:840,1,8.14052677,8.14053059,0.0611344501,-0.0818393156,0.06619706,0.0714762807,0.0565833002,0.00847233459,0.0202581137,0.0973239094,0.11148309,-0.0828608721,0.139210299,0.170017272,0.125087634,0.0670062825,0.0865241513,0.135766566,0.410727739,0.233706638,0.147781774,0.00612342358,-0.0009023124,-0.0563905761,-0.00251514674,0.0204908159,0.686567605,0.417347789,0.225971922,0.0264931377,-0.00199290575,0.0232028533,0.079049632,0.129992023,-0.0933300704,-0.526743948,-0.00222541508,0.321805209,-0.556281984,0.0229181647,0.0417237394,-0.0117416168,-0.170742348,-0.607125282,-0.0334865786,0.18708998,0.272538871,0.0210767053,0.0298241749,-0.0027899316,-0.152812883,-0.232754141,-0.0254583005,0.00556146214,0.0652856752,-0.3391065,-0.242084503,-0.0547061563,-0.0689969137,-0.10977339,0.00335759507,0.0125328768,0.0862454921,-0.298928022,-0.220492914,-0.0261572804,0.175714836,0.246028095,0.165362865,0.161464855,0.114366487,0.115484528,0.120451927,0.171253502,0.0989311412,0.181327611,0.113398708,0.094680883,0.0814123675,-0.0123943975,-0.00164238655,0.111508831,0.569415331,0.325579822,0.164107561,0.0105182528,-0.00137988641,-0.00835990347,0.015501271,0.158353999,0.659246445,0.254371673,0.193511263,0.019426804,-0.00497593451,0.0299314335,0.0217045862,-0.0277857389,-0.310294509,-0.653043687,-0.00406960305,0.567030132,0.917188644,-0.0971769169,-0.0782867298,-0.0571521893,-0.537766695,-0.923262954,-0.11057391,0.385128468,0.482431471,-0.279994011,-0.237729788,-0.0454726368,0.164722919,-0.0828915015,0.0740187168,0.00287922169,0.0594941489,-0.149093598,-0.0796906725,-0.0123405699,0.133002743,-0.238021836,0.0400524698,0.0315474793,0.0834107399,-0.21638225,-0.15897955,-0.00284381676
B10:842,1,14.036047,14.0360498,0.0201507397,0.312803268,0.0105268704,0.00797651522,0.00542419357,0.00254235463,0.00621827552,0.00414304063,0.0392756723,0.323812395,0.0152265932,-0.00113491365,-0.00360194151,0.019718593,0.0228473153,0.00506853219,0.0473415479,-0.0586249828,0.00415899837,-0.0117818387,-0.00783890393,-0.00140434247,3.64804182e-05,-0.0108087659,0.0535221472,-0.0794669539,-0.00309012877,-0.0548729785,-0.041360002,-0.000868618197,-0.00544244377,-0.09385968,0.0504017211,0.235066876,0.0499155186,0.704701245,-0.971756637,-0.0110968761,-0.0287323017,-0.25022608,0.0252054036,0.229840457,0.0547360294,0.540254891,0.491611779,-0.00135602173,-0.0034546575,-0.0255986601,0.0353375375,0.0533874147,0.0239813179,0.236071885,0.241263285,0.133700028,0.112175561,0.0771276578,0.0156479087,0.0212470256,-0.00314715202,0.211835995,0.21179615,0.117522605,0.101934463,0.0312155206,0.030460082,-0.710020304,-0.016245665,-0.0302809924,-0.0486119986,0.0143999094,0.00382114318,-0.179815903,0.0311482307,-0.600928903,0.0147820758,0.00883254036,-0.00364494487,-0.0033282924,-0.000344928761,-0.0360202752,0.0586685687,-0.103408821,0.0110835526,-0.0102116698,0.0235150419,-0.000218619054,-2.21062583e-05,-0.171372175,-0.0173810571,-0.0538631193,-0.049712263,-0.0644625202,-0.0194619913,-0.00482374849,-0.00452484842,0.0357724093,0.187051266,0.760223031,0.260931551,1.42752135,1.70995998,0.0447989739,0.0498445854,-0.238960475,0.172802329,0.852242768,0.29331547,1.13075399,0.866681814,0.0559954867,0.0612228625,-0.549322009,-0.043007955,0.0250725765,-0.069608748,0.151827306,0.2596865,0.0637716651,0.0413874052,0.0216187183,-0.0438184254,0.0825752169,-0.0566402562,0.240099296,0.238856614,0.118783496,0.105659567,0.00723869447
B10:1514,6,4.13246059,4.13246012,0.0532008596,-0.169977114,-0.176992714,-0.211851001,-0.19945094,0.199759707,0.205758706,0.0360750183,0.0111741498,0.010368851,-0.206467703,-0.243839338,-0.158193067,0.152299687,0.16433312,-0.0443489701,0.489736944,0.353601456,0.267124891,0.232761264,0.103748173,0.277976394,0.212505296,0.081597887,0.467499793,0.338895768,0.20791389,0.183551058,0.057011947,0.281957954,0.209556475,0.0224064272,0.208129674,0.134548157,0.0183094908,0.019059455,-0.0211715288,0.163347334,0.0985308141,0.40518564,0.233755365,0.118583024,0.00930170435,9.3189381e-05,-0.0160598829,0.154471934,0.0680993944,0.0462296419,0.411476851,0.161928684,0.204376861,0.155907214,0.0661772862,0.253379583,0.1778474,0.033872921,0.495670527,0.197256908,0.219595701,0.143212721,0.0742218718,0.284235358,0.184118927,-0.00239764713,-0.139120892,-0.531353295,-0.290917218,-0.318446398,-0.262409717,-0.00389749138,0.0389128104,-0.075886704,-0.0297432188,-0.633526742,-0.255918354,-0.282818109,-0.238725603,0.208043188,0.243586764,-0.00572008733,0.503979146,0.383009732,0.283650666,0.236187249,0.0794087872,0.297370493,0.22310929,0.0924704224,0.0689074174,-0.0544520989,0.0669523105,0.0915902928,0.0243804175,0.0879492238,0.0406510122,0.00207432872,0.0347722024,-0.200681105,-0.153343335,-0.0995077267,0.166013062,0.0273421817,0.0437570661,0.899815559,0.193235099,0.00413907552,-0.0198730044,0.034612678,-0.0378082953,0.16844207,0.102653213,0.191251621,0.446151018,0.194450781,0.233177796,0.157873124,0.0735884309,0.266673267,0.165354207,0.0349136367,0.21763964,0.0214991216,0.132911116,0.122875407,0.0338148735,0.178310141,0.111250579,-0.0143108377
B10:1516,6,4.76478004,4.76478195,0.0471302792,0.0287170112,-0.15649125,-0.189644709,-0.172690988,0.182012588,0.189478129,0.0310153347,0.00971041806,0.509337544,-0.176000759,-0.207353085,-0.112057827,0.135801762,0.145673901,-0.0371708237,0.457313478,0.319105476,0.251862228,0.221718788,0.0856190696,0.26505205,0.202616677,0.0810852796,0.435268641,0.307215899,0.195265442,0.170294017,0.0606729686,0.269233108,0.201223627,0.011473231,0.166317552,0.10016463,0.0130761564,0.00158112973,-0.0299135856,0.134377912,0.0838191062,0.360033989,0.201546073,0.0882739201,0.00785638485,6.83055769e-05,-0.0824980587,0.13844724,0.0559108742,0.191957831,0.3634969,0.141625404,0.184222579,0.137019053,0.0595582612,0.231894359,0.163589194,0.0225875098,0.436932087,0.173836797,0.19739157,0.126479551,0.0415617824,0.260638535,0.169584155,-0.00191909773,-0.1226914,-0.042860873,-0.257699341,-0.284170002,-0.205600604,-0.0035746994,0.0346996523,-0.0464346856,-0.0277873632,-0.303489059,-0.241850406,-0.268024057,-0.224107981,0.19837527,0.22848931,-0.00488252193,0.471270144,0.346526563,0.268850148,0.225945726,0.0716621801,0.28451845,0.208340913,0.0670512319,0.0626628026,-0.0488394164,0.0620008856,0.0861378908,0.00378157455,0.0823758319,0.0383071639,-0.0015392981,0.0292784479,-0.137874603,-0.1224823,-0.0715386495,0.156732872,0.0238246657,0.0393147171,0.962336183,0.170559421,0.00303895213,-0.0167805851,0.0245373361,-0.0304918308,0.152484596,0.0947629064,0.167840421,0.39797014,0.17214267,0.2140183,0.143456608,0.0302274916,0.247152075,0.160474569,0.0294267926,0.19255726,0.0188396629,0.120587163,0.110292993,0.0329371616,0.162931636,0.101145156,-0.0155512271
B10:1655,5,4.1422658,4.14226532,0.177690953,-0.186661169,0.020106351,0.00066932058,0.117734604,0.0549352877,0.276395351,0.814003825,0.513024747,-0.294114232,0.0061359643,-0.0487717614,0.166363388,0.275063872,0.710460544,2.15131927,0.099214308,-0.037718147,-0.0606914535,-0.0344187915,-0.057404656,0.0296110325,0.0131829111,-0.0856461972,0.0841813758,-0.0555493832,-0.0540426187,-0.0197577607,-0.0500434041,0.0223205499,0.00682196906,0.165889636,0.171824172,-0.0272357482,-0.390081525,-0.384989887,-0.549553156,-0.052962292,-0.0420126244,-0.0736641064,0.069692418,-0.0369167104,-0.1735906,-0.165057883,-0.229848951,-0.0165261552,-0.0396086872,0.306595057,0.278686851,-0.07834813,-0.195907116,-0.128269851,-0.0795439407,0.0650015771,0.0150882723,0.0575967766,0.270435125,-0.0720623434,-0.186271906,-0.119205385,-0.0752907097,0.0526752919,0.00235616206,-0.0588471703,0.371876717,-0.218666658,0.00240226183,-0.0523525923,0.186849862,0.168719694,0.597129047,1.59375846,0.185732931,-0.225695282,0.00787267182,-0.0208067764,0.200130716,0.0699197352,0.3313483,1.11421204,0.127311185,-0.0803424269,-0.0650346503,-0.0358000137,-0.0682096183,0.0365089066,0.00914242584,-0.314526767,0.159970775,-0.0966600478,-0.0831262171,-0.0512848943,-0.0955106243,0.0378089584,0.00567694474,-0.32697466,0.183217481,-0.123682186,-0.374080658,-0.261778593,-0.539138317,-0.054750856,-0.0274506658,-0.493558168,0.0907237306,-0.137346834,-0.204091519,-0.117777929,-0.264330834,-0.0429515429,-0.0785288811,2.03094649,0.332231253,-0.0950463563,-0.164881989,-0.101320304,-0.132224843,0.0903175548,0.0318572707,0.172364265,0.369937241,-0.132862076,-0.224875018,-0.144654572,-0.152560472,0.0894055963,0.024852803,-0.404044986
B10:1663,5,1.8003993,1.80039775,-0.0630042031,-0.0621648319,-0.00738802087,-0.000220812857,0.048196964,-0.0677959248,0.00866459683,0.252875179,0.120193131,-0.114213087,0.000539062894,-0.000366579887,0.039262604,0.0454866923,0.209761709,0.742322087,-0.0734662265,0.006561446,0.0519498214,0.0630454868,0.0118248854,-0.0164972171,-0.004406224,-0.0275023319,-0.059362594,0.0164890513,0.0487379916,0.0527791418,0.00578918122,-0.010461417,-0.00219906494,0.0660337135,0.0191104803,0.0102373157,-0.0573743396,-0.0975468457,-0.335217506,0.00475463318,-0.00869993959,-0.0569982901,-0.0375199914,0.0143534802,0.0510637164,0.0420708098,-0.167276382,0.0255894884,0.0250463709,0.146591753,-0.011283312,0.044157017,0.0170402173,0.0457989387,-0.0039143688,-0.00168881519,0.000153487723,0.0139678475,-0.0077299918,0.0522760451,0.0177473277,0.04629777,-0.00719689159,-0.00182960695,-3.96673677e-05,-0.0149047384,0.0536218025,-0.0801584572,0.00025011765,-0.0061084656,0.0670354739,-0.0129081616,0.149703786,0.901448071,-0.0666443855,-0.0886031911,-0.00130638981,0.00144852442,0.100901954,-0.0695015639,0.0438994542,0.475041121,-0.0712271184,0.0115364185,0.0553228036,0.059379667,0.00150428258,-0.0151982419,-0.00212466856,-0.0729813203,-0.052856572,0.0445042998,0.0392299704,0.0462603606,-0.0176000204,-0.00867959578,-0.000632421114,-0.0934180841,0.00451265927,-0.00830784626,-0.00953370612,-0.000804846757,-0.414281309,0.0132842502,0.000359313563,-0.299924821,-0.0416822359,0.00699237734,0.103257298,0.050959412,-0.171413735,0.0453651175,0.0222262982,1.21161795,-0.0136681758,0.0579393543,0.0237286408,0.0471939929,-0.00113047741,-0.00299084745,-0.000679580669,0.0454171114,0.00129475328,0.0694049746,0.0154115958,0.0464816876,-0.0266059898,0.00297491834,0.00168003375,-0.110825464
B10:2287,3,6.21236086,6.21236086,0.20010066,0.426480353,0.105412491,0.0889821723,0.0641492233,0.176119447,0.136181846,0.0395129398,0.25951311,0.42980364,0.117427871,0.0790751427,0.0747359321,0.218722939,0.178012341,0.0513158813,-0.279915452,0.0101331081,-0.0497279912,-0.0190954898,-0.015661478,0.179148093,0.14481622,-0.016521249,-0.394683361,-0.0674170032,-0.0910023004,-0.0608437769,-0.0256935898,0.0948882103,0.0742751136,-0.0226327013,-0.165186644,-0.147270188,-0.00476744724,0.00170582917,0.161608413,-0.180478171,-0.116344005,0.161622077,-0.265684694,-0.136102363,-0.0239097513,0.0383129269,0.0247333571,-0.235623777,-0.196871951,0.0344588049,-0.0926696211,0.250807136,0.0245297942,0.0406396016,-0.000184103134,0.293261975,0.250333279,0.077934213,-0.164643466,0.184233993,-0.0115635106,0.0101625752,-0.00732301502,0.251993448,0.216031834,0.00416362705,0.247505844,0.448055595,0.116869427,0.0960716531,0.0869972482,0.218125835,0.180106461,0.0628015995,0.247579515,0.408451855,0.118473209,0.106933363,0.0837881044,0.230872035,0.189546525,0.0544360951,-0.51210922,-0.0911656246,-0.0779421777,-0.0318358913,-0.0250127576,0.140566245,0.104158476,-0.0320876315,-0.571150422,-0.243176028,-0.11302495,-0.0678714067,-0.0125672324,0.00332934852,0.0215196032,-0.0464471392,-0.175855651,-0.0158611201,0.00376065983,0.0591071323,-0.114194676,-0.175732777,-0.139042959,0.128969491,-0.164075643,-0.000347071938,0.0323462822,0.100944385,-0.086182408,-0.138053149,-0.0893769339,0.132514909,-0.31439817,0.200661927,-0.0317040756,9.12539326e-05,-0.0202197246,0.217859387,0.178020462,0.0277961008,-0.319480091,0.206170306,-0.00354030519,0.0347603559,0.00864358619,0.227680117,0.194944814,-0.0031645468
B10:2363,3,14.6241093,14.6241093,0.196575388,0.408220887,0.102067649,0.0855453983,0.0635371506,0.172884092,0.13385129,0.039096348,0.250206858,0.373521864,0.109239027,0.0732188076,0.0716834292,0.208658248,0.171122506,0.0499354005,0.0947989821,-0.0202223733,0.0789380744,0.0298613273,0.0659576058,0.0202476121,0.0121025266,0.03530249,0.355924189,0.194117174,0.221637636,0.122988433,0.160406232,-0.00928523857,-0.00858421717,0.0548037402,0.422760993,0.381273061,0.154616535,-0.169949383,0.485060573,0.211512014,0.195311517,0.684453309,0.140473574,0.286122054,0.0612436421,-0.0902048498,0.119060792,0.0429286137,0.0568947382,0.149198771,0.00752715347,0.0234648213,-0.0402785763,-0.0825351775,0.00101247104,0.0674466342,0.0426442325,-0.0420703664,0.0501155145,9.66368752e-05,0.0222222246,-0.02248119,0.0382421277,0.0319246575,0.015256485,-0.00453897845,0.246790588,0.453548253,0.114664152,0.0938792527,0.0875964686,0.213913724,0.176762596,0.0627133921,0.245631963,0.412400573,0.11576499,0.104297027,0.0832652301,0.227542877,0.186744303,0.0548072383,-0.175375625,0.00975694787,0.0328954719,0.0165900141,0.046185445,0.0586242229,0.0399029702,0.020319704,0.0423019603,-0.00843112636,0.127445191,0.0744736195,0.0938642621,0.000608815171,0.00209695427,0.105612159,0.31626153,0.284265518,-0.0235329177,-0.21432215,-0.40228194,0.177544996,0.178730041,0.382872522,0.315190703,0.191791117,-0.168906257,-0.321567774,-0.22508955,0.178744718,0.139836639,0.460661918,-0.135111675,0.109728657,0.0139416791,-6.9660171e-05,0.0459211245,0.0972858146,0.0731306896,-0.00346844713,-0.125956118,0.114394248,0.00188496837,-0.0300596021,-0.0222426802,0.0938687846,0.0719715655,0.000333660719
B10:2847,3,21.9107914,21.9107952,0.192139789,0.369030952,0.0986733213,0.0829286277,0.0603045672,0.170662433,0.131979972,0.038785059,0.239198804,0.251265824,0.100744464,0.0667767152,0.064509593,0.195764959,0.160392955,0.0466401055,0.359908968,-0.0375121459,0.168157637,0.0683056787,0.139667869,-0.134525299,-0.11645022,0.0685206875,0.873723149,0.35041061,0.446784645,0.276696622,0.303635895,-0.108905859,-0.0903641135,0.137013957,0.930608451,0.78391552,0.277521312,-0.295442402,0.62425375,0.640017986,0.530645788,1.22659504,0.522800028,0.700444758,0.124819495,-0.16192767,0.15719381,0.327020884,0.350341678,0.261577934,0.0868896469,-0.188155651,-0.0852634683,-0.185476467,0.00215419428,-0.22260429,-0.23820217,-0.234064594,0.225811765,-0.187856913,0.0477123708,-0.0503692739,0.0829574019,-0.239389077,-0.242538944,-0.0140102105,0.243595749,0.432923615,0.112416811,0.091713123,0.0883661583,0.210097656,0.172775745,0.0612355433,0.245266244,0.42046389,0.114799775,0.103150606,0.0809831247,0.224028587,0.182861149,0.052909866,0.079438813,0.0724476576,0.100833237,0.0499168336,0.0985889137,-0.0244077463,-0.0253305472,0.0808157995,0.504234135,0.204375297,0.282717198,0.179163098,0.167976663,-0.00219184603,-0.0182221662,0.262799352,0.778586984,0.53150177,-0.0460051261,-0.420116127,-0.543197095,0.572769105,0.525946021,0.791711807,0.832856953,0.359311879,-0.334323168,-0.598098576,-0.333492666,0.578495741,0.451650411,1.12510705,0.0220391788,0.00720513659,0.0443213806,-0.000205800767,0.0938007534,-0.0552799478,-0.0639201403,-0.0476986729,0.0437208638,-0.00367415161,0.00547695486,-0.0821782127,-0.0484075509,-0.0821688622,-0.10822051,0.00569188874
